东城区	110101000000
西城区	110102000000
朝阳区	110105000000
丰台区	110106000000
石景山区	110107000000
海淀区	110108000000
门头沟区	110109000000
房山区	110111000000
通州区	110112000000
顺义区	110113000000
昌平区	110114000000
大兴区	110115000000
怀柔区	110116000000
平谷区	110117000000
密云县	110228000000
延庆县	110229000000
和平区	120101000000
河东区	120102000000
河西区	120103000000
南开区	120104000000
河北区	120105000000
红桥区	120106000000
东丽区	120110000000
西青区	120111000000
津南区	120112000000
北辰区	120113000000
武清区	120114000000
宝坻区	120115000000
滨海新区	120116000000
宁河县	120221000000
静海县	120223000000
蓟县	120225000000
市辖区	130101000000
长安区	130102000000
桥西区	130104000000
新华区	130105000000
井陉矿区	130107000000
裕华区	130108000000
藁城区	130109000000
鹿泉区	130110000000
栾城区	130111000000
井陉县	130121000000
正定县	130123000000
行唐县	130125000000
灵寿县	130126000000
高邑县	130127000000
深泽县	130128000000
赞皇县	130129000000
无极县	130130000000
平山县	130131000000
元氏县	130132000000
赵县	130133000000
晋州市	130183000000
新乐市	130184000000
市辖区	130201000000
路南区	130202000000
路北区	130203000000
古冶区	130204000000
开平区	130205000000
丰南区	130207000000
丰润区	130208000000
曹妃甸区	130209000000
滦县	130223000000
滦南县	130224000000
乐亭县	130225000000
迁西县	130227000000
玉田县	130229000000
遵化市	130281000000
迁安市	130283000000
市辖区	130301000000
海港区	130302000000
山海关区	130303000000
北戴河区	130304000000
青龙满族自治县	130321000000
昌黎县	130322000000
抚宁县	130323000000
卢龙县	130324000000
市辖区	130401000000
邯山区	130402000000
丛台区	130403000000
复兴区	130404000000
峰峰矿区	130406000000
邯郸县	130421000000
临漳县	130423000000
成安县	130424000000
大名县	130425000000
涉县	130426000000
磁县	130427000000
肥乡县	130428000000
永年县	130429000000
邱县	130430000000
鸡泽县	130431000000
广平县	130432000000
馆陶县	130433000000
魏县	130434000000
曲周县	130435000000
武安市	130481000000
市辖区	130501000000
桥东区	130502000000
桥西区	130503000000
邢台县	130521000000
临城县	130522000000
内丘县	130523000000
柏乡县	130524000000
隆尧县	130525000000
任县	130526000000
南和县	130527000000
宁晋县	130528000000
巨鹿县	130529000000
新河县	130530000000
广宗县	130531000000
平乡县	130532000000
威县	130533000000
清河县	130534000000
临西县	130535000000
南宫市	130581000000
沙河市	130582000000
市辖区	130601000000
新市区	130602000000
北市区	130603000000
南市区	130604000000
满城县	130621000000
清苑县	130622000000
涞水县	130623000000
阜平县	130624000000
徐水县	130625000000
定兴县	130626000000
唐县	130627000000
高阳县	130628000000
容城县	130629000000
涞源县	130630000000
望都县	130631000000
安新县	130632000000
易县	130633000000
曲阳县	130634000000
蠡县	130635000000
顺平县	130636000000
博野县	130637000000
雄县	130638000000
涿州市	130681000000
安国市	130683000000
高碑店市	130684000000
市辖区	130701000000
桥东区	130702000000
桥西区	130703000000
宣化区	130705000000
下花园区	130706000000
宣化县	130721000000
张北县	130722000000
康保县	130723000000
沽源县	130724000000
尚义县	130725000000
蔚县	130726000000
阳原县	130727000000
怀安县	130728000000
万全县	130729000000
怀来县	130730000000
涿鹿县	130731000000
赤城县	130732000000
崇礼县	130733000000
市辖区	130801000000
双桥区	130802000000
双滦区	130803000000
鹰手营子矿区	130804000000
承德县	130821000000
兴隆县	130822000000
平泉县	130823000000
滦平县	130824000000
隆化县	130825000000
丰宁满族自治县	130826000000
宽城满族自治县	130827000000
围场满族蒙古族自治县	130828000000
市辖区	130901000000
新华区	130902000000
运河区	130903000000
沧县	130921000000
青县	130922000000
东光县	130923000000
海兴县	130924000000
盐山县	130925000000
肃宁县	130926000000
南皮县	130927000000
吴桥县	130928000000
献县	130929000000
孟村回族自治县	130930000000
泊头市	130981000000
任丘市	130982000000
黄骅市	130983000000
河间市	130984000000
市辖区	131001000000
安次区	131002000000
广阳区	131003000000
固安县	131022000000
永清县	131023000000
香河县	131024000000
大城县	131025000000
文安县	131026000000
大厂回族自治县	131028000000
霸州市	131081000000
三河市	131082000000
市辖区	131101000000
桃城区	131102000000
枣强县	131121000000
武邑县	131122000000
武强县	131123000000
饶阳县	131124000000
安平县	131125000000
故城县	131126000000
景县	131127000000
阜城县	131128000000
冀州市	131181000000
深州市	131182000000
定州市	139001000000
辛集市	139002000000
市辖区	140101000000
小店区	140105000000
迎泽区	140106000000
杏花岭区	140107000000
尖草坪区	140108000000
万柏林区	140109000000
晋源区	140110000000
清徐县	140121000000
阳曲县	140122000000
娄烦县	140123000000
古交市	140181000000
市辖区	140201000000
城区	140202000000
矿区	140203000000
南郊区	140211000000
新荣区	140212000000
阳高县	140221000000
天镇县	140222000000
广灵县	140223000000
灵丘县	140224000000
浑源县	140225000000
左云县	140226000000
大同县	140227000000
市辖区	140301000000
城区	140302000000
矿区	140303000000
郊区	140311000000
平定县	140321000000
盂县	140322000000
市辖区	140401000000
城区	140402000000
郊区	140411000000
长治县	140421000000
襄垣县	140423000000
屯留县	140424000000
平顺县	140425000000
黎城县	140426000000
壶关县	140427000000
长子县	140428000000
武乡县	140429000000
沁县	140430000000
沁源县	140431000000
潞城市	140481000000
市辖区	140501000000
城区	140502000000
沁水县	140521000000
阳城县	140522000000
陵川县	140524000000
泽州县	140525000000
高平市	140581000000
市辖区	140601000000
朔城区	140602000000
平鲁区	140603000000
山阴县	140621000000
应县	140622000000
右玉县	140623000000
怀仁县	140624000000
市辖区	140701000000
榆次区	140702000000
榆社县	140721000000
左权县	140722000000
和顺县	140723000000
昔阳县	140724000000
寿阳县	140725000000
太谷县	140726000000
祁县	140727000000
平遥县	140728000000
灵石县	140729000000
介休市	140781000000
市辖区	140801000000
盐湖区	140802000000
临猗县	140821000000
万荣县	140822000000
闻喜县	140823000000
稷山县	140824000000
新绛县	140825000000
绛县	140826000000
垣曲县	140827000000
夏县	140828000000
平陆县	140829000000
芮城县	140830000000
永济市	140881000000
河津市	140882000000
市辖区	140901000000
忻府区	140902000000
定襄县	140921000000
五台县	140922000000
代县	140923000000
